0.012554003	-0.20545752	0.36600575	-0.026745219	0.69862825	0.47003427	-0.08704644	-0.048686035	-0.01744733	-0.02214433	0.12027464	0.44921878	-0.5723287	0.27186802	0.48153624	0.3177517	0.50815934	0.18574943	-0.4219664	0.1649758	0.3020412	0.25807956	-0.04288517	-0.42085922	0.14824635	0.14418647	-0.105529755	0.066555195	0.02297014	-0.3001677
-0.2873047	0.48802665	0.505086	0.2845038	0.37372017	0.3246314	0.13227999	-0.31376258	-0.2242378	-0.08101229	-0.30669048	0.23429352	0.07418027	0.19701181	0.66024345	-0.4510918	0.51098526	0.60498106	-0.44634295	-0.13028698	-0.03602373	0.31830004	0.60045594	-0.030104917	-0.28704584	-0.34117156	-0.48410523	-0.08416717	-0.28163272	-0.0028165246
-0.5322739	0.23692062	0.3042941	-0.50743496	-0.0086071845	0.21853362	-0.19950578	0.024935411	0.067012586	0.089958906	0.13554022	0.16657889	-0.29235068	0.57117665	0.45022103	0.12702255	0.6198239	0.4351009	-0.6530765	0.05583624	-0.3603249	-0.15705587	0.08141678	-0.24545155	0.42306128	-0.3364742	-0.21054195	-0.13445386	-0.32794854	0.35877916
-0.48728606	0.3468028	0.21072088	0.39374986	0.24950998	-0.09529424	-0.29736504	-0.29578814	-0.49809867	-0.08293396	0.08320232	0.023537217	-0.0944715	-0.50794315	0.59118915	0.26462382	0.18886265	0.45147392	-0.97225547	-0.33550033	-0.2763684	0.003926096	0.08445515	0.2545276	0.3413835	0.15231395	-0.61921346	0.5179837	-0.2954543	-0.33327988
-0.42195958	-0.088684104	0.44200715	0.2574398	0.45218614	-0.30886897	-0.3068115	0.16566655	-0.07837864	-0.11968621	0.2166153	0.49468532	-0.5429215	0.306944	0.22273313	-0.21778263	-0.023236165	0.2412371	-0.6464075	-0.34499595	0.9677664	-0.06758308	0.23175886	-0.060127802	-0.12943219	0.23229562	-0.6330927	-0.2743507	-0.19540794	0.16061012
-0.13456921	0.2694712	0.46629876	0.083169766	0.5309927	-0.016039224	0.121688046	0.34760594	-0.23806518	-0.02643588	-0.00019127224	0.056075107	-0.4220823	0.43055865	0.3479026	0.45584968	0.5781899	-0.46353602	-0.33884782	-0.40784976	-0.3678993	-0.0021477207	0.20799083	0.27907383	0.18540436	-0.6090179	-0.3474298	-0.11358811	-0.35604036	0.26063132
0.47147048	0.43390143	0.9749857	0.20680661	-0.18408279	0.5138207	-0.6529585	0.2817895	-0.70474994	-0.12801164	-0.082666375	0.59087163	-0.58813643	0.6089991	-0.08845623	0.25967708	0.07296362	0.56245697	-0.6936321	0.033856727	0.7472844	0.15162829	1.0732707	0.15665701	0.050028503	0.30851477	-0.6562088	0.061186925	-0.95555425	-0.29406422
-0.10533727	0.11741799	0.46857184	-0.042525936	0.26839152	0.053751234	-0.10915863	0.24804907	-0.08400933	-0.04317315	-0.16245887	0.41790006	-0.44257146	0.4779599	0.1667063	0.030536143	0.49313402	0.7090677	-0.39217776	-0.20051369	0.5574325	0.1364941	0.33223432	-0.36681187	0.2982876	-0.042915694	-0.699628	-0.26917347	0.013590435	-0.16455555
-0.07638395	0.050738305	0.3019009	0.33519256	0.07746778	0.32549757	-0.005630766	-0.052817274	-0.06662105	-0.37464374	-0.08109178	0.46686652	-0.2908725	0.8737044	0.017579762	0.06652773	0.7582393	0.33925515	-0.59461766	-0.48618543	-0.2545735	-0.0235855	0.34836325	0.45489135	0.040849615	-0.45201582	-0.26896852	-0.09817183	-0.09486617	0.22378527
-0.36935934	0.04953551	0.1560014	-0.19339135	0.1658338	-0.13228586	-0.037646793	-0.1663889	-0.25112072	-0.15967162	0.2786926	-0.07977987	-0.25101164	0.43637118	0.5556857	0.110209465	0.31586125	0.12367984	-0.910323	-0.32191244	-0.12921613	0.045802366	0.051555518	0.2277106	-0.06946463	-0.38661826	0.08929954	-0.19480477	-0.23805816	0.464047
-0.38868824	0.19103964	0.40437332	-0.13419236	0.5720983	0.5502482	0.4008393	0.2910264	-0.2742479	-0.47400546	0.14589472	-0.15769692	-0.30897304	0.34889644	0.39934543	0.26687676	0.23073235	0.4025497	-0.6468423	-0.3173986	0.07808002	-0.2063355	0.054291945	-0.6347682	0.15023059	-0.41692573	-0.09314103	-0.16178069	-0.078753926	0.1901142
-0.77311015	0.6346244	0.1391427	-0.5239509	0.74242675	0.0065243514	-0.010052187	-0.116159216	0.14481321	-0.27191466	0.09393511	0.28021148	-0.29670647	0.08542987	0.602885	0.6430411	0.8733298	0.39502227	0.007898725	0.14884426	-0.1919029	-0.28588104	-0.10388893	0.08510465	0.4884861	-0.009014366	-0.37716213	-0.46756807	-1.1217546	-0.39763987
0.009599827	0.14249812	0.5523747	0.45270962	0.1442481	0.051058456	-0.18817315	0.5950941	-0.050552104	-0.035438415	0.106633335	0.21164975	-0.45191023	0.020212537	0.50429094	-0.45163873	0.8301726	0.510162	-0.67866325	-0.31383172	0.5301354	-0.08625078	0.2328635	-0.36881882	0.69600034	0.33950594	-0.23341072	-0.08165743	0.031395268	-0.032092284
0.17365938	0.20466623	0.13601282	0.18532589	0.8399796	0.34593374	-0.15088496	-0.07556375	0.03544323	-0.29500028	-0.08982027	-0.1211403	-0.15475203	0.1810809	0.25194177	-0.15858501	0.620681	0.22078276	-0.41797787	-0.35642213	0.09999071	-0.029918646	0.4633815	-0.15067333	0.062711686	-0.2749347	-0.24019618	-0.19408923	-0.20118272	0.19520591
-0.496535	-0.3619492	0.37473413	0.30246064	0.12007714	1.2736359	-0.021512702	-0.14901187	0.6433601	0.16111663	0.44851658	0.29273856	-0.29899746	0.07298121	0.5203168	-0.12287905	-0.057854675	-0.18714671	-0.9408913	-0.12057661	-0.39846706	-0.20900995	0.31373715	0.25049978	0.12559642	-0.19911613	-0.3187119	-0.21976757	-0.67669916	0.1337562
-0.5332584	-0.004190019	0.35766456	0.31870145	0.38021016	-0.025576899	-0.22714059	-0.23013142	0.25494352	0.11543589	-0.18615136	0.051174697	-0.42572483	-0.19331928	0.23144443	-0.4026357	0.111170284	0.08743282	-0.8943331	-0.40499368	0.0075809835	0.2912215	0.10920172	-0.11428322	0.97534347	0.26918215	-0.19034855	-0.52724826	0.10896211	-0.357246
0.3144153	0.22076786	0.13683458	-0.006033662	0.73315483	0.16082592	0.28086114	0.78598833	0.07854054	0.015988067	0.0052891443	0.6495431	0.020296276	-0.021811198	0.31713513	0.2482955	0.8195718	0.30121905	-0.40789345	-1.0678426	0.35279778	0.46237314	-0.43449157	0.34997708	-0.12595533	0.08164173	-0.25540236	-0.4831153	-0.009905998	0.09206039
-0.49418467	0.48624587	-0.17695145	-0.08207045	-0.21299557	0.35716817	0.1644507	0.57980114	0.16525145	-0.070073135	-0.1929681	0.23307426	-0.18177244	-0.39201736	0.122188486	-0.0029351078	0.88515824	-0.57597274	-1.0295029	-0.7191498	-0.7114734	0.40340388	-0.10822473	-0.20742953	0.5056601	-0.06735098	0.038058333	-0.6279152	-1.1821411	0.33389428
-0.9158744	0.8775111	0.26027104	-0.043169778	0.6074012	-0.12696885	-0.040502094	-0.7811098	0.26895267	-0.34487465	0.40000042	0.44419825	-0.10045215	0.1969087	1.2735208	0.40075245	1.3901879	0.5095653	-0.14969727	0.2703792	-0.31799254	-0.44766888	-0.1299193	0.13621984	-0.17520231	0.121488065	-0.59819853	-0.47194946	-0.69272083	0.045009874
0.38340792	0.38117766	0.80173093	0.14311767	-0.053354718	0.8143101	-0.8359235	0.2382929	-0.8014545	-0.22423746	-0.25136164	0.95563644	-0.52915126	0.62488484	-0.111149915	0.3089265	-0.08325559	0.45707417	-0.72585	-0.19274314	0.64670336	0.3482789	0.96830434	-0.093230344	0.37206993	0.35876822	-0.25457498	0.36899388	-1.2235755	-0.24326184
-0.70335406	0.90566474	-0.070914425	-0.22734198	0.67026436	0.61951923	0.2146174	0.05478279	0.34824383	0.043927297	-0.49386358	-0.23503669	-0.045651026	-0.14464584	-0.5875434	-0.08287898	0.29602295	-0.14616151	-1.0988661	-0.40625966	0.22191818	-0.79482687	0.33989608	0.005797194	-0.006391241	-1.1339707	-0.19069894	-0.83967566	-0.062962756	-0.18586959
-0.5837653	0.51884586	0.3725396	0.05321872	0.5427169	0.35445976	0.5533746	0.28815085	-0.5450557	-0.13929102	0.094777934	0.51525426	-0.042051017	-0.24824332	1.1290381	-0.31781113	0.6810649	0.7341465	-0.23557228	-0.21104085	0.22640915	-0.07005354	0.2749351	-0.050599866	0.082253344	0.28226373	-0.24345718	0.18626304	-0.61173445	-0.28828806
-0.5354745	0.11303982	0.21759562	-0.33396986	0.44543388	0.9605189	-0.21000084	-0.19348729	-0.60875165	0.018795893	-0.0057755774	0.0360723	-0.5471613	0.44915324	1.142765	0.08176531	0.71762085	0.41172233	-0.32352573	-0.14257225	0.0495175	-0.020948568	-0.059492845	-0.22019503	0.014636873	0.33845946	-0.21833867	-0.23261656	0.18682548	-0.38117507
0.22086203	-0.10687153	0.8589848	-1.3867722	0.7589693	0.7519673	-0.62102896	-0.030558879	0.7939671	0.18322758	-0.01841334	-0.07179048	-0.77311766	0.21730077	0.33474493	-0.42848223	0.7897779	-0.5274155	-0.48979884	-0.85197634	0.1044406	0.808704	-0.7030481	-0.48853555	0.056641962	-0.085371405	0.5297039	-0.3094644	-0.74033225	0.6815099
-0.50419796	-0.11150999	1.1478301	0.1611302	0.3720363	-0.5653779	-0.49138558	0.16934308	-0.2745564	-0.54009324	-0.1340802	0.33563334	-0.16091305	0.58536756	0.35130632	0.2109017	0.7410039	0.8000938	-0.41603333	-0.06624806	0.39956743	0.053067926	0.6303514	-0.09257586	0.5549166	-0.1820903	-0.11990821	0.4703563	-0.03885102	0.09867042
-0.86386997	0.37190905	-0.12123226	-0.583061	0.9872472	-0.044111177	-0.25836423	0.22222239	0.06065448	-0.31169418	-0.22052373	-0.09707461	-0.2676921	-0.26083893	1.4039934	-0.02096758	0.679912	0.75095916	-0.46306315	-0.17622	-0.29064196	-0.42824996	0.04981172	0.34891015	0.20274507	0.3182262	0.12824968	-0.1334109	-0.8883685	-0.33855993
-1.5890049	-0.24664137	-0.10799997	0.060675483	0.55330026	-0.22972062	0.43332154	-0.007238292	-0.46987182	0.0501177	-0.24279158	0.6891762	-0.23097768	-0.2330669	1.1122644	0.35406232	0.69256365	0.3360209	-0.4167478	0.058412988	-0.7717673	-0.20535475	0.54755914	0.05037438	-0.11392901	-0.39927247	-0.4397555	-0.5992101	-0.5403559	-0.012341526
-0.1644679	-0.12410976	-0.12882152	-0.23467457	0.8143382	-0.029601237	0.21282981	0.14814392	0.3131811	-0.41701624	0.15578264	0.6225873	-0.050988708	1.067206	0.0068488433	-0.20085001	0.59288806	0.3371215	-0.6859809	-0.7634313	0.672111	-0.0445022	-0.3139432	0.11235689	0.11468027	-0.2968227	0.17638645	-0.16787757	-0.30225697	-0.06771532
-0.013045516	-0.27542523	0.40620512	0.20652184	0.47131038	0.43612322	0.2651661	-0.027229471	0.29598993	0.032380987	0.40133825	0.39732456	-0.18258952	0.1057429	0.4391908	-0.25563812	0.22241001	-0.41366783	-1.0642631	0.09417054	0.48783538	-0.03159183	0.42614603	0.021344006	-0.4348201	-0.45689875	0.021619106	-0.15240446	-0.25118074	0.05210594
-0.061828896	0.6037637	0.44924778	0.43851894	0.26160425	-0.14397083	0.19051273	-0.6607717	0.6685332	0.027109131	0.0048991353	0.074196436	-0.6540423	-0.42700332	-0.23187451	0.17779087	0.37723604	0.29803327	-0.87012225	-0.43459475	0.5264978	-0.3130154	0.28110555	0.17814252	-0.26140437	-0.3065142	0.073522046	-0.7288518	-0.116505526	-0.36498472
-0.2625965	-0.07844992	0.2061163	0.044255245	0.2829007	0.8564539	-0.124343276	0.20806508	0.044285152	0.04162336	-0.11045918	0.5027651	-0.41177255	0.8014118	0.12690125	-0.33279136	-0.045662697	-0.6864532	-0.90329295	-0.7648445	0.47788653	0.42047733	-0.21797648	-0.112423055	0.5825738	-0.24761857	-0.40719503	-0.015209414	0.058125205	0.21132441
-0.07577385	-0.14741601	0.7195898	-0.7386037	0.5512599	0.09383398	-0.045082748	-0.45746645	0.008385077	0.036251422	0.662011	0.70539784	-0.21070912	0.028189428	-0.4805888	0.47609052	0.22876069	0.679634	-0.5160581	-0.5484174	0.06393418	0.6666289	0.7351502	0.7255644	0.0875025	-0.6125231	-0.26160014	0.14924969	0.30620158	-0.031843226
-0.8460961	0.1732124	0.55277437	-0.439691	0.3739377	0.36979848	-0.23459265	-0.4137695	-0.53596985	-0.32251188	0.18099435	0.18147457	-0.052535683	0.34041962	1.0908549	0.21549255	0.4294108	0.3809942	-0.1944717	-0.6491404	-0.29325426	-0.42143056	0.0694266	0.18484317	0.66766495	0.6059212	-0.29180914	-0.6522231	-0.62796783	-0.17836547
-0.77477294	-0.38293403	0.7525352	0.52481973	0.6595233	0.19904655	0.63816684	-0.3784286	0.036773354	-0.148151	0.46030772	-0.1805294	-1.1871599	0.36528644	-0.86329985	-0.1918058	0.49510095	0.59497017	-1.1287113	-0.5149566	-0.70497906	-0.35579517	0.068031326	0.27298313	-0.4081594	-0.20283005	-1.1930937	0.12425542	0.58553934	0.05090558
-0.28995	0.5322359	0.9016246	0.016630005	0.24482824	-0.30782396	-0.37998578	-0.06517073	-0.23066089	0.2613758	-0.031690422	-0.18393134	-0.15827248	0.18161182	0.5482406	0.48763376	0.3347456	0.29409954	-0.6177232	-0.60246074	0.32825166	-0.5224387	-0.08053344	-0.4750621	0.35264325	0.14975826	0.021031354	0.24977234	-0.9686301	0.44069064
-0.81555575	0.46818063	0.29564247	-0.04127329	-0.30882072	-0.4951588	-0.13443196	-0.14022687	-0.05688459	-0.17546633	0.34766918	0.903508	-0.5375344	0.073181	0.6843629	0.09005542	0.24501978	0.6941471	-1.1053249	-0.009816799	-0.074681096	-0.0029305923	0.22322378	-0.21375863	0.26400495	-0.20231119	0.47287852	-0.3340037	-0.4938396	0.2503317
-0.3587906	-0.5460357	0.62349707	-0.15497206	0.5308745	0.58217174	1.0629833	-0.12356307	1.0112702	-0.27788052	0.24210802	0.46508405	-0.7024517	-0.15301837	0.557651	-0.17047358	0.63488305	1.15326	-0.76791054	-1.1737227	0.044306103	-0.007490232	-0.29335073	-0.5072815	-0.14417629	0.36106408	-0.63890743	0.3769677	0.6477146	0.22944647
0.19005294	-0.008136789	1.3000755	-0.4175827	1.1464255	-0.3060264	0.44170532	0.27388063	0.6265691	0.022276945	0.053310715	-0.11018101	0.464634	0.027571822	0.6813975	0.44409803	0.9825386	-0.2450332	-0.32136777	0.38396242	0.07639984	0.34277377	0.089993745	0.703578	0.6213177	-0.07578642	-0.33882654	-0.77609	-0.8308284	-0.2553157
-0.0025450746	0.32092842	0.6438267	-0.16783407	0.29946962	0.07700034	-0.71120685	-0.36785734	0.6720428	-0.46567303	0.5310357	-0.43870828	0.34326535	0.6767561	0.47375947	0.7422518	1.1944332	-0.41757444	-0.6516351	-0.07477401	-0.29430896	0.15193184	0.447033	-0.18442465	0.58907074	0.6510421	0.28720155	-0.9076823	-1.164222	-0.04484648
-0.5063852	0.57996947	-0.4769156	-1.0760926	1.0905471	-0.12844338	-0.2767979	0.0087235235	-1.1976708	-0.58487594	0.5091486	0.4025408	0.07026376	0.28350952	0.675007	0.4967964	0.22882077	0.09852021	-0.95462185	-0.3230654	-0.9536052	0.13331397	0.6752293	-0.65593094	0.24025904	0.28866306	-0.23740722	-0.75009555	-0.96012557	-0.3395387
-0.5526694	0.24257913	0.8024939	-0.29420015	-0.07674156	0.33429727	0.07475571	-0.24372604	-0.7221893	0.6931757	-0.19311193	0.17268708	0.12182436	-0.18020003	0.3633935	0.5195549	0.17137481	-0.40422177	-1.0304234	0.025534479	-0.09932359	0.17305896	-0.12615187	-0.52909315	-0.2081186	-0.04338179	-0.7201722	-0.27749673	-0.50875413	-0.23142736
-0.703937	0.44233567	0.09325393	0.8459357	-0.013523651	0.055458147	-0.58290714	-0.1270428	-0.43997794	0.116543956	0.27778056	0.14174208	-0.13957554	0.15321065	0.46073967	0.2883617	0.74303365	-0.39264035	-0.544882	-0.47405925	0.27852127	0.1303685	0.64680773	-0.10426966	-0.037999317	-0.016630996	-0.13296193	-0.32977754	-0.15881564	0.030071095
-0.068343505	0.45604452	1.0593672	-0.5192628	0.98882437	-0.11181918	0.44577056	0.2100715	-0.8548624	-0.6438407	-0.26025066	0.4968482	0.32432216	0.6768046	0.09855342	0.25791726	0.44275662	1.2731789	-0.49636582	-0.29998636	0.0526645	-0.052709885	-0.38683918	0.17413439	0.3426242	-0.1814623	-0.27908495	0.12803777	-0.4592589	0.047291588
0.11047889	-0.5319593	0.10438276	0.18860929	0.7180152	1.2467484	0.07933404	-0.2734858	-0.29641563	-0.42873055	0.12907252	0.049858145	0.4897084	0.3934433	0.35287923	0.41745496	1.036613	-0.03856746	-1.2607646	-0.28932023	-0.36965874	-0.7166046	-0.8988867	0.33342096	-0.1990828	0.044188447	0.16203229	-0.7578769	-0.17962338	0.26830795
0.36125302	0.19559747	1.0481704	-0.56747895	-0.07791735	0.6702013	-0.42637327	-0.34292918	-0.28356558	0.34552166	0.053742673	-0.36791596	0.6814393	0.29576477	0.11287684	0.4792932	0.7672345	0.03315965	-1.0153757	-0.094915874	-0.5740463	0.6107134	0.46559352	0.60600406	0.11316503	-0.43990055	-0.82046324	-0.12957896	-1.1194235	0.47663477
-0.5429291	0.27300048	0.15684982	-0.1592182	0.29142684	-0.68338627	-0.06697023	-0.6763677	0.76676506	-0.35048684	0.35649532	0.37333947	-0.54422706	0.5541113	0.36769634	1.0048897	0.7811876	0.38985106	-0.7008297	0.3650702	0.56659114	-0.8809725	0.2734174	-0.33590645	0.3628018	-0.092441924	-0.6334111	-1.0414984	-0.08816354	-1.0559332
0.18011183	-0.32032648	0.28606945	0.34671175	0.442479	0.0030281749	-0.081819	0.16749598	0.42895898	0.7615637	-0.11109489	0.643608	-0.4142025	-0.15369137	0.04893618	0.23262651	0.44070256	0.314382	-0.80946976	-0.22813652	-0.16550459	0.26141056	0.7271787	-0.021825787	-0.022544654	0.33744672	-0.37993148	-0.06419702	-0.7158023	-0.46788034
0.13390785	0.21449433	-0.06214212	0.08725486	0.84267277	-0.2143401	0.46845266	-0.5539955	-0.5944358	-0.8083733	0.12462704	0.44087425	0.61214477	0.057241395	0.25547037	0.09477374	0.5080826	-0.11478718	-0.9717132	-0.0811045	0.08202731	0.32576746	0.755623	-0.6294437	0.1379121	-0.33689284	-0.15166819	-0.32330665	-0.4704578	-0.4007015
0.16106986	0.2567641	0.4458092	-0.81738913	0.7909693	0.4229595	-0.63081056	-0.051507376	0.4514038	0.3258238	0.14362243	0.32901764	0.10969402	0.23637764	-0.34025276	0.45028743	1.1219671	0.24991663	-0.60663635	0.060469184	-0.44776684	0.017194908	0.264443	-0.3745608	-0.6556565	-0.14802015	0.106025875	-0.03520219	-0.6480099	0.48343116
-0.06185362	0.28975946	0.15063791	0.22807083	0.5362663	0.19235039	-1.043816	0.019921195	-0.2487763	0.00020243175	0.08036519	0.12270748	0.23548946	-0.085454665	0.39584306	-0.06420705	0.7474447	-0.70062053	-0.58422285	-0.21930262	0.5353935	0.56530505	0.24563009	-0.07492593	0.84667426	-0.22640261	-0.21456198	0.105939575	-0.41984525	0.08222479
0.34895256	-0.0190612	0.75756043	-0.5523091	1.0714709	-1.027059	-0.31627965	0.11053182	0.5888516	0.85578877	-0.23689961	-0.089876235	-0.26232556	0.329857	0.6371738	0.1668662	0.3376383	0.32021928	-0.9895815	0.20984253	-0.20978461	0.89919466	0.24172172	-0.38559315	0.6967127	-0.38505322	-0.54618126	-0.45270476	-0.43395415	0.1973929
-0.09968344	0.53523004	0.6005407	0.28684956	0.05656565	-0.09985291	0.40280107	-0.05960261	0.086021684	-1.165013	-0.08131102	-0.0926146	0.13955894	0.7729472	-0.080309846	-0.16759178	0.6406644	0.24666025	-0.76493657	-0.67992103	-0.63916403	0.4587664	-0.034169603	0.5232587	0.09321673	-0.807088	-0.44850233	-0.40214887	-0.5367426	0.044545308
0.07573065	0.86499673	0.012278881	-0.36898178	0.7943306	0.04116861	-0.08912889	-0.5040639	1.0655211	-0.3147415	0.1992208	0.3545882	-0.0719969	0.039788723	-0.13943505	0.27461162	0.82747126	-0.19837554	-0.66054577	-1.0437944	-0.85608613	0.3316189	-0.12043057	0.11341435	0.37756914	-0.08478737	-0.6764297	-0.21190369	-0.08785253	1.1761631
-1.2004725	1.1051973	-0.34833977	0.33493692	0.22483629	0.53992367	-0.03510965	0.25584075	0.6513658	0.16734535	0.53603363	0.16346414	-0.49175128	-0.39017484	0.2820181	0.14273374	0.62166834	0.34147942	-1.0374029	-0.21817355	-1.0501463	0.103670634	0.076285146	-0.32467774	1.4330903	-0.77181786	0.22143711	0.09861469	-0.5399807	-0.4339182
-0.2511942	0.15976584	0.9918114	-0.10954779	0.6659575	0.4456059	0.35322106	0.5016157	-0.13802738	-0.3804151	0.14583288	-0.104561985	0.33374262	-0.21220109	-0.34356344	0.9369632	1.0792792	-1.092861	-0.8993498	0.25707504	-0.6488461	0.75839496	-0.23780699	-0.3821221	0.3811786	0.3092753	0.1324339	-0.3311953	-0.60180175	0.25084868
0.10132989	0.67469996	0.8460378	0.048403945	0.3073995	0.113548875	0.24930772	-1.0716158	0.956562	0.45457128	-0.5435653	0.37602675	0.24518728	-0.45686147	0.64347196	0.5011579	0.21540278	-0.16425069	-0.890598	-0.12979499	-0.73536795	-0.21385327	0.18632898	-0.47100765	-0.08398526	-1.2792113	-0.5343794	-0.52691346	-0.49413145	-0.3312965
0.47876096	-0.19191311	0.2404501	0.38260877	0.9941165	-0.019873932	-0.07180633	0.5526419	-0.68515784	0.011556722	0.41547346	0.58270043	-0.3708796	0.25303775	-0.26530835	0.13480559	0.93558097	-0.44835085	-0.826627	-0.6951851	0.33504498	-0.18202232	0.014799992	-0.16035789	0.024015674	0.872097	0.13572347	-0.28285447	-0.39741185	0.50687534
0.5708708	0.028700124	0.8553922	-0.009995393	0.6632764	-0.19362946	-0.30288842	-0.59090984	0.27216768	0.13510662	-0.42608643	-0.06234429	-0.4919076	0.88051355	0.84771985	0.5536419	0.7178946	-0.24313618	-0.40907967	-0.08179883	0.19419071	-0.21228787	-0.110314064	-0.20403802	-0.042732917	0.1911348	-0.42536384	-0.20961624	-0.26997307	0.020315735
-0.25425115	0.40090555	1.2720145	-0.8122865	-0.49891165	0.8885914	-0.7995228	-0.5121352	0.7800199	-0.4879441	0.63535154	-0.7422968	0.020836554	0.069559455	0.1411515	-0.057468493	0.07969169	0.4369663	-1.4878608	-0.23248002	-0.2066071	0.52594364	0.4090177	-0.29117125	0.1474843	-1.1667165	0.17784795	-0.05175939	-0.31526017	-0.036535762
0.24062975	0.5526081	0.5754143	-0.6921386	-0.41727597	0.22063898	0.03027419	0.35079342	-0.17269507	0.05889101	-0.28669775	-0.2414148	0.26002526	0.8151871	-0.48511645	1.2399809	1.0799959	-0.1919906	-2.3479908	-0.15433227	-0.6872989	-3.9390405e-05	-0.49697375	0.5590776	0.94805086	0.019390156	-0.21117999	0.004523325	-0.9286067	0.49935344
-0.083765894	-0.8302677	0.42552385	0.0531056	0.8577918	0.43769753	0.36784658	-0.7575485	-0.30637658	0.2667505	-0.39625266	0.50429535	-0.4569444	0.58000696	1.0639571	0.17857918	0.12186987	0.12775251	-0.8082372	-0.2903206	0.37144727	-0.24534518	-0.083374836	0.32973847	0.7910602	-0.9909479	-0.05911806	-0.026417788	-0.0093035875	-0.1598976
-0.8035905	0.18671128	-0.25479028	0.2626362	0.6573588	0.47023535	-0.060216483	-0.5321615	-0.30262595	-0.3711496	-0.061854318	-0.1708628	0.5729489	-0.700142	0.3304053	-0.3379567	-0.06865985	0.90247387	-1.6196345	-0.82367706	0.58741355	0.47335634	0.2441432	0.095037036	0.8978851	-0.36710533	-0.2118951	0.16076948	0.6076881	-0.55442005
-0.22756688	0.44791573	1.070013	-0.57482773	0.86023605	0.43474996	-0.3586322	-0.48127595	0.18158002	0.098808214	-0.7242383	-0.10169692	0.33501405	0.29424307	0.010149888	-0.12237973	1.0907903	0.8359116	-0.37239406	-0.620199	1.0863488	0.28864273	-0.15059684	-0.17118508	-0.3816667	-0.059800737	0.50189126	-0.046192408	-0.026149478	-0.12957087
0.03974581	0.5354971	0.66350114	-0.81673896	0.32201374	-0.22231917	0.70039034	0.66771704	-0.04036149	0.4476599	0.014199975	-0.98997146	0.07657683	-0.50108683	0.77259105	0.66984606	1.4611784	-0.74638134	-0.8150561	-0.29833412	0.07588704	-0.40436086	-0.16573615	0.786257	0.8788981	-0.21669781	-1.3152474	-0.02893379	-1.0767816	0.42059386
0.14053091	0.08704046	-0.5677261	0.0704891	0.79826295	0.42821914	-0.16898024	-0.5278562	-0.23068033	-0.30504587	0.44023302	0.72867125	-0.65296507	-1.0683103	0.37324125	0.028375292	0.6499275	0.19691227	-0.512365	-0.92949	0.15192275	0.3569846	0.732385	-0.006481886	1.9748406	-0.70025593	0.110598005	-0.12539093	0.22904064	-0.11384887
-0.6155607	0.04371278	0.3727564	0.39642975	0.83583236	0.10709894	-0.4341809	-0.7593031	-0.40151024	0.112232335	0.38160554	-0.41826293	-0.22242332	0.6527979	-0.29017273	0.1862048	1.2713047	0.017240502	-0.75712144	0.71592987	0.20882303	0.07948229	0.20594463	0.20286512	-0.4116323	0.099405706	-0.749291	0.15235041	-0.25285512	-0.5856295
-0.59838355	0.37215757	0.6330441	-0.49978587	1.1146216	-0.13120271	0.1771688	0.2010142	-0.04214883	1.3531127	-1.0335401	0.17185585	-0.36413148	0.75717276	0.797283	-0.20228572	0.30246282	0.3370783	-0.9396067	0.13962305	0.48850492	1.065031	0.88735646	-0.44727534	0.4548552	-0.138116	0.47165313	0.19225606	-0.06437641	-0.4916037
-0.08155306	-0.105178334	1.1821486	-0.27219516	0.24153252	-0.74677783	0.24667527	-0.48749945	-0.80534333	1.0333964	-0.007301884	-1.2182235	-0.73794067	-0.20903298	-0.9461966	0.02625229	0.4480131	-0.96507406	-1.5632885	-1.1873591	0.616651	1.2275134	1.1844254	0.8669707	0.61275727	-0.49090558	-0.5509191	-0.20598568	-1.0825896	0.406565
0.42164695	0.002126835	0.6384025	-0.17866017	1.4441241	0.53006655	-0.27267006	-0.15816714	0.2900793	-0.111499	-0.026942722	0.6461786	-0.67268753	-0.7878334	-0.24517693	0.25672126	0.08367819	-0.40673426	-0.7284043	-0.33550897	-0.010851541	-0.1710161	0.46586418	-0.115194924	-0.24690667	-0.28015628	-0.024223682	0.15747526	0.22609904	-0.79341996
-0.92065376	-0.35839945	1.2317802	0.23815736	-0.18626687	0.7026197	-0.13125643	-0.74494827	-0.275041	-0.3683475	-0.16580309	0.42176437	0.101588205	0.3752073	0.763525	-1.1915206	0.53726435	-0.6974223	-1.1522036	-0.2863847	-0.201112	0.05792038	0.08759489	-0.03816559	1.096764	-0.023574514	0.463683	0.6375415	-0.27301314	-0.52603495
